Text,Identifies text: Diaries by year number; texts in vol 5 by text number; GYTs by tablet inventory number
Obj,planet
T_Era,king for regnal year or SE for Seleucid Era
T_Y,year number in Babylonian calendar
T_M,month number in Bab calendar
T_D,day number in Bab calendar
T_T,f = first part of night; l = last part of night
NS_Id,identifies normal star
NS_No,number of normal star in Sachs-Hunger list
Up,Y if there is a measurement above or below
Up_C,number of cubits; positive means above; negative means below
Up_F,number of fingers
Ahead,Y if there is a measurement behind or in front
Ahead_C,number of cubits; positive means behind; negative means in front
Ahead_F,number of fingers
Notes,miscellaneous including indication of uncertain readings or corrections to text
J_Y,Julian year number using astronomical convention -x = x+1 B.C.
J_M,number of Julian month
J_D,number of Julian calendar day; always the number of the day preceding the night
P_Long,tropical longitude from JPL ephemeris; midnight for outer planets; 4 hours before or after midnight for inners; midnight = 21 UT
P_Lat,latitude from JPL
NS_Long,tropical longitude of NS
NS_Lat,latitude of NS


Text,Obj,T_Era,T_Y,T_M,T_D,T_T,NS_Id,NS_No,Up,Up_C,Up_F,Ahead,Ahead_C,Ahead_F,Notes,J_Y,J_M,J_D,P_Long,P_Lat,NS_Long,NS_Lat
H65,Mars,Artax_III,17,3,13,,bVir,21,,,,,,,,-341,6,24,144.2596074,0.8858775,144.1137802,0.643166375
H65,Mars,Artax_III,17,4,25,,aVir,23,,,,,,,,-341,8,5,171.1369219,0.3077632,171.334323,-1.902449917
H65,Mars,Artax_III,18,4,8,,hGem,8,,,,,,,,-340,7,7,60.551636,0.0997803,60.915185,-1.197936667
H65,Mars,Artax_III,20,9,25,,aVir,23,,,,,,,,-338,12,28,170.750829,2.6600669,171.3758064,-1.902615167
H65,Mars,Artax_III,22,6,12,,thLeo,20,,,,,,,,-336,9,24,135.9267986,1.3518463,130.9218293,9.645366667
H65,Mars,Arses,2,11,21,,bAri,2,Y,-2.5,,N,,,,-334,2,17,5.6281578,-0.0163238,1.53690625,8.40490175
H65,Mars,Arses,2,12,22,,hTau,4,Y,-1.67,,N,,,,-334,3,20,26.8407986,0.3241682,27.55920867,3.814368667
H65,Mars,Darius_III,1,1,28,,bTau,6,Y,-2,,N,,,,-334,4,24,50.1455331,0.6301108,50.13257575,5.192275417
H65,Mars,Darius_III,1,2,4,,zTau,7,Y,0.67,,,,,being a little back to the west,-334,4,30,54.0827981,0.6749603,52.34459758,-2.491659917
H65,Mars,Darius_III,1,6,12,,thLeo,20,Y,-5,,N,,,,-334,9,3,134.8662096,1.2158493,130.9495386,9.645414583
H65,Mars,Darius_III,1,6,26,,bVir,21,Y,,6,N,,,,-334,9,17,143.8119082,1.2336112,144.212199,0.643407583
H65,Mars,Darius_III,1,7,19,,gVir,22,Y,-0.67,,N,,,,-334,10,9,157.9098352,1.2433401,157.6892247,2.842157333
H65,Mars,Darius_III,1,8,7,,aVir,23,Y,2,8,N,,,,-334,10,27,169.4848877,1.2321153,171.4311176,-1.9028355
H65,Mars,Darius_III,1,9,4,,aLib,24,,,,N,,,,-334,11,22,186.2499023,1.1777619,192.6583408,0.641589083
H65,Mars,Darius_III,1,9,18,,bLib,25,Y,-2.5,,N,,,,-334,12,6,195.2855768,1.1249703,196.9600549,8.758017917
H65,Mars,Darius_III,1,10,13,,bSco,27,,,,N,,,,-334,12,30,210.7587411,0.9843332,210.7707813,1.295145167
H65,Mars,Darius_III,1,10,23,,aSco,28,Y,2.5,,N,,,,-333,1,9,217.1844265,0.9022183,217.3507806,-4.265006625
H65,Mars,Darius_III,1,11,9,,thOph,29,,,,,,,,-333,1,25,227.4132402,0.7351527,228.9768817,-1.522620792
H65,Mars,Darius_III,2,2,1,,gCap,31,Y,,-3,,,,a little back to the west,-333,5,16,289.4544064,-2.8324928,289.2464608,-2.310197042
H65,Mars,Darius_III,2,2,5,,dCap,32,Y,,-6,,,,a little back to the west,-333,5,20,290.839583,-3.0906423,291.0116727,-2.177464083
H65,Mars,Darius_III,2,4,5,,dCap,32,Y,-2,-8,N,,,,-333,7,18,291.2952948,-6.8000385,291.0116727,-2.177464083
H68,Mars,SE,7,6,2,,aLeo,18,Y,,3,N,,,,-304,8,21,117.7463581,1.1699533,117.95477,0.363064
H68,Mars,SE,7,6,13,,rLeo,19,Y,,8,Y,,2,having passed 2 fingers to the east,-304,9,1,124.6661085,1.2266862,124.3680867,0.028252
H68,Mars,SE,7,7,2,,thLeo,20,,,,,,,,-304,9,20,136.5633036,1.3172418,131.3651773,9.646133333
H68,Mars,SE,7,8,7,,gVir,22,,,,N,,,,-304,10,25,158.2555739,1.4574314,158.1046147,2.841827333
H68,Mars,SE,7,8,28,,aVir,23,Y,1,8,N,,,,-304,11,15,171.0718138,1.5216716,171.8459513,-1.904488
H68,Mars,SE,7,10,5,,aLib,24,Y,,8,N,,,,-304,12,21,192.424494,1.5771201,193.072632,0.638205333
H68,Mars,SE,7,10,16,,bLib,25,Y,-2.5,,N,,,,-303,1,1,198.7062555,1.5731587,197.3887888,8.754730625
H68,Mars,SE,7,11,25,,aSco,28,Y,2.5,,N,,,,-303,2,8,218.8605453,1.4185255,217.7657869,-4.268852875
H68,Mars,SE,8,2,18,,thOph,29,,,,N,,,,-303,5,14,234.7769787,-1.9988072,229.3919855,-1.526742042
H68,Mars,SE,8,4,8,,thOph,29,Y,-1,-4,,,,,-303,7,18,230.5463681,-3.8066552,229.3919855,-1.526742042
H68,Mars,SE,8,7,20,,gCap,31,Y,,3,Y,,-2,being 2 fingers back to the west,-303,10,27,289.49024,-1.8595618,289.663182,-2.313680792
H68,Mars,SE,8,7,23,,dCap,32,Y,,4,N,,,,-303,10,30,291.6103513,-1.7934108,291.4282127,-2.183231583
H68,Mars,SE,8,11,5,,bAri,2,Y,-4,,N,,,,-302,2,7,2.3891102,-0.0208916,1.979672917,8.405751083
H68,Mars,SE,8,11,11,,aAri,3,Y,-5.5,,N,,,,-302,2,13,6.517742,0.0547844,5.626642417,9.91024825
H68,Mars,SE,8,12,13,,hTau,4,,,,N,,,1 cubit xx,-302,3,17,28.2043431,0.4050264,28.00199267,3.817472667
H68,Mars,SE,8,12,28,,aTau,5,Y,2.67,,N,,,,-302,4,1,38.1864689,0.5411333,37.76152333,-5.627179583
H68,Mars,SE,9,1,21,,bTau,6,Y,-2,,N,,,distance?,-302,4,23,52.6429115,0.7123283,50.57547308,5.194922083
H68,Mars,SE,9,1,25,,zTau,7,Y,1,4,N,,,,-302,4,27,55.2502566,0.7401373,52.78751358,-2.487583917
H68,Mars,SE,9,2,5,,hGem,8,Y,1,,N,,,,-302,5,6,61.0973787,0.799189,61.4410955,-1.192819333
H68,Mars,SE,9,6,17,,bVir,21,Y,0,,Y,-0.5,,,-302,9,13,144.2770904,1.202182,144.6621137,0.64451025
H69,Mars,SE,14,8,9,,mGem,9,Y,1,,N,,,,-297,11,8,63.9310234,1.5364592,63.33747,-1.055742583
H69,Mars,SE,14,11,28,,mGem,9,Y,1.5,,N,,,,-296,2,24,63.2084976,2.2279954,63.35132667,-1.055637333
H69,Mars,SE,14,12,30,,aGem,11,Y,-3,,N,,,,-296,3,26,77.8258616,1.9376724,78.311345,9.810233667
H69,Mars,SE,15,1,8,,bGem,12,,,,N,,,,-296,4,3,81.9760665,1.8654053,81.67989867,6.503771333
H69,Mars,SE,15,1,28,,hCnc,13,Y,,-2,N,,,,-296,4,23,92.8165622,1.6890519,93.51170033,1.356444333
H69,Mars,SE,15,2,5,,gCnc,15,Y,,-4,N,,,,-296,4,29,96.1807931,1.6366873,95.67578733,2.989824667
H69,Mars,SE,15,3,15,,aLeo,18,Y,0.67,,N,,,,-296,6,8,119.6347344,1.2895445,118.0649717,0.363502667
H69,Mars,SE,15,4,26,,bVir,21,,,,N,,,,-296,7,19,145.2627769,0.9207621,144.7464727,0.644717
H69,Mars,SE,16,1,28,,bAri,2,,,,,,,,-295,5,12,5.0697008,-1.0875776,2.076528125,8.405936875
H73,Mars,SE,54,6,18,,thLeo,20,Y,-4,,N,,,,-257,9,27,138.7544723,1.3583775,132.0163447,9.647259375
H73,Mars,SE,54,7,1,,bVir,21,Y,0.5,,N,,,,-257,10,10,146.7694572,1.4238971,145.2948062,0.646060875
H73,Mars,SE,54,7,21,,gVir,22,Y,-0.5,,N,,,,-257,10,30,158.9672359,1.516809,158.7553923,2.841310333
H73,Mars,SE,54,8,13,,aVir,23,Y,1.5,,N,,,,-257,11,20,171.5489067,1.6024344,172.4958575,-1.907076917
H73,Mars,SE,54,9,21,,aLib,24,Y,,6,N,,,,-257,12,28,193.3464796,1.7058912,193.7216883,0.632904125
H73,Mars,SE,54,10,3,,bLib,25,Y,-2.5,,N,,,,-256,1,9,199.8228546,1.7157678,198.0388047,8.749746667
H73,Mars,SE,54,10,28,,bSco,27,Y,,2,N,,,,-256,2,3,212.2714948,1.6711642,211.8497,1.285960667
H73,Mars,SE,54,11,13,,aSco,28,Y,2.5,,N,,,,-256,2,17,218.3454302,1.5862196,218.4159633,-4.274878667
H73,Mars,SE,55,4,24,,thOph,29,Y,-0.5,,N,,,,-256,7,25,226.4111366,-3.177632,230.0423147,-1.533198667
H73,Mars,SE,55,7,10,,bCap,30,Y,-2,,N,,,,-256,10,7,271.836753,-2.1971359,272.670998,4.835906
H73,Mars,SE,55,8,7,,gCap,31,Y,,3,,,,having passed a little to the east,-256,11,2,290.4854405,-1.708147,290.3160453,-2.319138667
H73,Mars,SE,55,8,10,,dCap,32,Y,,4,N,,,,-256,11,5,292.6644814,-1.6513445,292.080792,-2.192267333
H73,Mars,SE,55,11,21,,bAri,2,Y,-4.5,,N,,,,-255,2,13,4.4847785,-0.031569,2.629986458,8.406998542
H73,Mars,SE,55,11,28,,aAri,3,Y,-5,,N,,,,-255,2,20,9.3334866,0.0533931,6.277868542,9.910974792
H73,Mars,SE,55,12,26,,hTau,4,Y,-1.5,,N,,,,-255,3,20,28.4354717,0.3556163,28.65233167,3.822031667
H76,Mars,SE,82,4,1,,hGem,8,Y,0.5,,N,,,,-229,7,4,62.8031811,0.1919423,62.45139725,-1.182988667
H76,Mars,SE,82,4,5,,mGem,9,Y,0.5,,N,,,,-229,7,8,65.4234311,0.2382132,64.27972333,-1.048585583
H76,Mars,SE,82,4,10,,gGem,10,Y,3.5,,N,,,,-229,7,13,68.6775577,0.2965909,68.12375933,-6.992968708
H76,Mars,SE,82,5,4,,bGem,12,Y,-2.5,,N,,,,-229,8,5,83.3507218,0.5744674,82.59610133,6.509432833
H76,Mars,SE,82,5,25,,dCnc,16,Y,,-4,,,,,-229,8,26,96.2857709,0.8441161,97.70991821,-0.01505725
H76,Mars,SE,82,7,6,,aLeo,18,Y,,10,N,,,,-229,10,5,119.3897784,1.4265746,118.9879106,0.3671765
H76,Mars,SE,82,8,13,,thLeo,20,,,,,,,,-229,11,11,137.9138173,2.1135933,132.4042742,9.647930208
H76,Mars,SE,82,12,18,,thLeo,20,Y,-4,,N,,,,-228,3,13,136.1678891,3.659237,132.4181288,9.647954167
H76,Mars,SE,83,1,28,,thLeo,20,Y,-3.5,,N,,,,-228,4,22,137.8563023,1.9406498,132.4181288,9.647954167
H76,Mars,SE,83,2,25,,bVir,21,Y,,6,N,,,,-228,5,18,146.992719,1.0860482,145.7025413,0.647060167
H76,Mars,SE,83,3,21,,gVir,22,Y,-1.5,,N,,,,-228,6,13,159.6863718,0.4278369,159.156936,2.840991333
H76,Mars,SE,83,4,18,,aVir,23,Y,1,,N,,,,-228,7,9,174.6851044,-0.0925992,172.8968635,-1.908674333
H76,Mars,SE,83,5,18,,aLib,24,Y,-0.5,,N,,,,-228,8,8,194.017933,-0.5640164,194.1221698,0.629633167
H76,Mars,SE,83,5,26,,bLib,25,Y,-5,,N,,,,-228,8,16,199.4677169,-0.6688912,198.4260482,8.7467775
H76,Mars,SE,83,6,15,,dSco,26,Y,,6,N,,,,-228,9,3,212.1189471,-0.8741079,211.6052808,-1.7015135
H76,Mars,SE,83,6,28,,aSco,28,Y,2,,N,,,,-228,9,16,221.5474115,-0.9950777,218.8033025,-4.2784685
H76,Mars,SE,83,7,11,,thOph,29,Y,0.5,,N,,,,-228,9,29,231.1916721,-1.0930172,230.4297448,-1.537045167
H76,Mars,SE,83,9,11,,bCap,30,Y,-2.67,,N,,,,-228,11,27,276.7341974,-1.2384316,273.058749,4.832611333
H76,Mars,SE,83,10,2,,gCap,31,Y,,10,N,,,,-228,12,17,292.4544648,-1.1816927,290.7049852,-2.322390167
H76,Mars,SE,83,10,5,,dCap,32,Y,,10,N,,,,-228,12,20,294.8106745,-1.1690484,292.4695627,-2.197650333
H76,Mars,SE,84,3,26,,aGem,11,Y,-4,,N,,,,-227,7,7,78.0534059,0.6301905,79.26669313,9.819223792
H76,Mars,SE,84,4,6,,bGem,12,Y,-3.5,,N,,,,-227,7,16,83.8564334,0.7147549,82.62345067,6.509601833
H76,Mars,SE,84,4,27,,dCnc,16,Y,,10,N,,,,-227,8,6,97.2144938,0.9095404,97.73762213,-0.01495675
H76,Mars,SE,84,5,18,,eLeo,17,Y,-4,,N,,,,-227,8,27,110.3221368,1.1022103,109.7344413,9.542312292
H76,Mars,SE,84,6,3,,aLeo,18,Y,,4,N,,,,-227,9,10,118.9165177,1.2308823,119.015461,0.367286167
H76,Mars,SE,84,6,14,,rLeo,19,Y,,6,N,,,,-227,9,21,125.5758177,1.3331358,125.4336704,0.033186417
H76,Mars,SE,84,7,5,,thLeo,20,Y,-5,,N,,,,-227,10,12,138.0325766,1.5328231,132.4319835,9.647978125
H76,Mars,SE,84,7,19,,bVir,21,Y,,6,N,,,T_D?,-227,10,26,146.1019159,1.6713919,145.7166012,0.647094625
H76,Mars,SE,84,8,15,,gVir,22,Y,,-8,N,,,,-227,11,20,159.8752554,1.9340319,159.1707823,2.840980333
H79,Mars,SE,127,1,14,,hPsc,1,,,,N,,,,-184,5,1,2.3978006,-1.0163182,356.4642673,5.255646
H79,Mars,SE,127,1,23,,bAri,2,Y,-5,,N,,,,-184,5,10,8.9763704,-0.9601717,3.612375,8.408883
H79,Mars,SE,127,2,20,,hTau,4,Y,-1.67,,N,,,,-184,6,6,28.2017313,-0.7420726,29.63475867,3.828918667
H79,Mars,SE,127,3,8,,aTau,5,,,,N,,,2+x cubits,-184,6,23,39.8789321,-0.5693451,39.39641333,-5.619288333
H79,Mars,SE,127,3,30,,zTau,7,Y,,10,N,,,,-184,7,15,54.439553,-0.3071785,54.42076633,-2.472553667
H79,Mars,SE,127,4,14,,hGem,8,Y,,10,N,,,,-184,7,29,63.3416142,-0.117116,63.074186,-1.176928667
H79,Mars,SE,127,4,17,,mGem,9,Y,,10,N,,,,-184,8,1,65.2090754,-0.0739468,64.90327333,-1.043849333
H79,Mars,SE,127,4,22,,gGem,10,Y,3,,N,,,,-184,8,6,68.2883947,-0.0000141,68.74652933,-6.987754333
H79,Mars,SE,127,5,10,,aGem,11,Y,-3,,N,,,,-184,8,23,78.4084775,0.2726856,79.862055,9.824826333
H79,Mars,SE,127,5,20,,bGem,12,Y,-2.5,,N,,,,-184,9,2,84.075257,0.4502755,83.21146133,6.513235333
H79,Mars,SE,127,6,11,,thCnc,14,,,,N,,,,-184,9,22,94.6109125,0.8543051,95.39587,-0.961364667
H79,Mars,SE,127,6,19,,gCnc,15,Y,,2,N,,,,-184,9,30,98.4567428,1.0380349,97.223366,3.000548667
H79,Mars,SE,127,10,23,,gCnc,15,Y,,6,N,,,,-183,1,30,97.3154923,4.2047509,97.23718367,3.000644417
H79,Mars,SE,127,11,30,,gCnc,15,Y,,4,N,,,,-183,3,8,97.4108042,3.0903003,97.23718367,3.000644417
H79,Mars,SE,128,1,6,,eLeo,17,Y,-3,,N,,,,-183,4,12,108.8832736,2.1633483,110.3435975,9.546189792
H79,Mars,SE,128,1,29,,aLeo,18,Y,,10,N,,,,-183,5,5,119.5935999,1.6810473,119.6215702,0.369698833
H79,Mars,SE,128,2,13,,rLeo,19,Y,0.5,,N,,,,-183,5,19,126.8898729,1.422075,126.0425754,0.036006083
H79,Mars,SE,128,2,30,,thLeo,20,Y,-4.5,,N,,,,-183,6,5,136.3467828,1.1332066,133.041587,9.649032292
H79,Mars,SE,128,3,17,,bVir,21,Y,,1,Y,,1,having passed 1? finger to the east,-183,6,22,146.3566806,0.8660707,146.3352338,0.648610792
H79,Mars,SE,128,4,9,,gVir,22,Y,-1,,N,,,,-183,7,13,159.3724777,0.558083,159.780021,2.840496333
H79,Mars,SE,128,5,1,,aVir,23,Y,1,,N,,,,-183,8,4,173.6948778,0.2564704,173.5191141,-1.911153083
H79,Mars,SE,128,6,13,,bLib,25,Y,-4.5,,N,,,,-183,9,14,202.0776593,-0.2527484,199.0484038,8.742005625
H79,Mars,SE,142,4,27,,zTau,7,Y,,20,N,,,,-169,7,26,55.0729012,-0.4498251,54.62838321,-2.470643042
H79,Mars,SE,142,5,11,,hGem,8,Y,,8,N,,,,-169,8,9,63.6310337,-0.244845,63.28178225,-1.174908667
H79,Mars,SE,142,5,14,,mGem,9,Y,,8,N,,,,-169,8,12,65.410512,-0.1973126,65.11112333,-1.042270583
H79,Mars,SE,142,5,20,,gGem,10,Y,3.5,,N,,,,-169,8,18,68.9073132,-0.0982793,68.95411933,-6.986016208
H79,Mars,SE,142,6,4,,aGem,11,Y,-4,,N,,,,-169,8,31,76.16275,0.1359973,80.06973938,9.826780708
H79,Mars,SE,142,6,17,,bGem,12,Y,-2.67,,N,,,,-169,9,13,82.8926947,0.4028274,83.41658133,6.514502833
H79,Mars,SE,142,7,13,,hCnc,13,Y,,-2,N,,,,-169,10,9,94.2041672,1.0639026,95.26841196,1.369361292
H79,Mars,SE,142,7,25,,dCnc,16,Y,1.5,,N,,,,-169,10,21,98.0688161,1.4443502,98.54103571,-0.01204225
H79,Mars,SE,142,10,21,,bGem,12,Y,-2.5,,N,,,,-168,1,14,85.2168599,4.0166416,83.430256,6.514587333
H79,Mars,SE,142,11,21,,bGem,12,Y,-1.5,,N,,,,-168,2,13,82.9561641,3.3664065,83.430256,6.514587333
H79,Mars,SE,142,12.2,2,,thCnc,14,Y,1,,N,,,,-168,3,24,93.8810099,2.4217575,95.61709,-0.959812667
H79,Mars,SE,142,12.2,16,,dCnc,16,Y,,2,N,,,,-168,4,7,99.8577736,2.1481282,98.55488767,-0.011992
H79,Mars,SE,143,1,7,,eLeo,17,Y,-3,,N,,,,-168,4,27,109.5314983,1.7997686,110.5512643,9.547511667
H79,Mars,SE,143,2,9,,rLeo,19,Y,0.5,,N,,,,-168,5,28,126.3794311,1.3282712,126.2501567,0.036967333
H79,Mars,SE,143,2,27,,thLeo,20,Y,-4,,N,,,,-168,6,15,136.9280928,1.0792832,133.2494063,9.649391667
H79,Mars,SE,143,5,27,,aLib,24,,,,Y,,2,having passed 2 fingers to the east,-168,9,12,195.3215432,-0.0270741,194.9507523,0.622865667
H79,Mars,SE,143,6,5,,bLib,25,Y,-3,,N,,,T_D?,-168,9,19,200.3088604,-0.1070457,199.2558557,8.740415
H83,Mars,SE,122,2,6,,bGem,12,Y,-2,,N,,,,-189,5,18,85.5799114,1.2202276,83.143088,6.512812833
H83,Mars,SE,122,7,25,,aLib,24,Y,,-2,Y,,2,having passed 2 fingers to the east,-189,11,2,194.8137057,0.6291383,194.6607485,0.625234292
H83,Mars,SE,122,8,21,,bSco,27,,,,N,,,,-189,11,27,212.3196296,0.405898,212.7764635,1.278071417
H83,Mars,SE,122,9,2,,aSco,28,Y,2.5,,N,,,,-189,12,8,220.1430535,0.2930037,219.3428106,-4.283468625
H83,Mars,SE,122,9,18,,thOph,29,Y,0.67,,N,,,T_D?,-189,12,24,231.6437979,0.1121233,230.9693797,-1.542402792
H83,Mars,SE,122,11,20,,bCap,30,Y,-2.5,,N,,,,-188,2,22,275.8755165,-0.7324343,273.612679,4.827904667
H83,Mars,SE,122,12,14,,dCap,32,Y,,10,N,,,,-188,3,17,293.8456799,-1.119116,293.0249493,-2.205340333
H83,Mars,SE,123,3,14,,hPsc,1,Y,-3,,N,,,,-188,6,13,357.2071681,-2.3043634,356.4089297,5.255463667
H83,Mars,SE,123,4,2,,aAri,3,,,,N,,,,-188,6,30,8.0316564,-2.4182188,7.206212167,9.9120105
-418,Mercury,Dar_II,5,12.2,13,f,hTau,4,N,,,Y,-1.67,,,-417,3,28,21.9471887,2.9601676,26.41073767,3.806317667
-372,Mercury,Art_II,32,1,7,f,hTau,4,Y,-0.67,,,,,,-372,4,3,27.4677845,2.205141,27.03340267,3.810682667
-372,Mercury,Art_II,32,1,15,f,aTau,5,Y,3.5,,N,,,,-372,4,11,38.195632,2.6736964,36.79167333,-5.631860833
-366,Mercury,Art_II,38,1,15,f,hGem,8,,,,Y,-1,-20,,-366,5,4,57.1176695,0.8655075,60.5553515,-1.201438
-346,Mercury,Art_III,12,10,23,l,bCap,30,Y,-2,-8,N,,,,-345,1,23,273.5122122,-0.0589534,271.4385038,4.846378333
-324,Mercury,Alex,12,3,19,f,eLeo,17,,,,,,,,-324,6,22,108.8387202,1.1364836,108.3915288,9.533764167
-324,Mercury,Alex,12,3,25,f,aLeo,18,Y,,-4,Y,,1,both signs uncertain,-324,6,28,117.2226969,0.3415394,117.6792658,0.361967333
-321,Mercury,Phil,2,1,24,f,bTau,6,,,,N,,,,-321,4,26,47.0121459,2.0342311,50.31250279,5.193350625
-321,Mercury,Phil,2,2,3,f,hGem,8,,,,,,,,-321,5,5,61.6141504,2.2704151,61.17814025,-1.195378
-321,Mercury,Phil,2,2,4,f,mGem,9,Y,1.5,,Y,,-4,,-321,5,6,62.9927742,2.2329094,63.00491,-1.058268583
-308,Mercury,Alex_IV,8,1,20,f,bTau,6,Y,-1.5,,Y,,-4,ahead/behind?,-308,4,28,50.0136366,2.0676269,50.49242983,5.194425833
-308,Mercury,Alex_IV,8,1,28,f,mGem,9,Y,0.5,,,,,,-308,5,6,63.1255258,2.2494115,63.18504667,-1.056900333
-294,Mercury,SE,17,1,24,f,zTau,7,,,,,,,,-294,4,27,54.8683193,2.3677084,52.89824258,-2.486564917
-261,Mercury,SE,50,2,8,f,hGem,8,,,,,,,,-261,5,6,61.653178,1.1536245,62.00852525,-1.187298
-261,Mercury,SE,50,7,13,l,aVir,23,Y,2,,N,,,,-261,10,7,171.8166951,2.1800262,172.4405464,-1.906856583
-261,Mercury,SE,50,12.2,14,f,hTau,4,,,,,,,T_D?,-260,4,1,26.7774466,2.2735645,28.58314667,3.821546667
-255,Mercury,SE,56,2,10,f,mGem,9,,,,,,,,-255,5,2,59.9979863,2.3047487,63.91945,-1.051322083
-255,Mercury,SE,56,2,14,f,gGem,10,Y,1.5,,N,,,1 1/2 sic Hunger,-255,5,6,64.8761553,2.0555264,67.76393667,-6.995981458
-254,Mercury,SE,57,10,22,l,bCap,30,,,,N,,,,-253,1,24,275.0582319,-0.0304275,272.7125428,4.835553
-242,Mercury,SE,69,11,25,l,dCap,32,,,,,,,,-241,2,13,294.1315636,-0.7641665,292.289062,-2.195151083
-234,Mercury,SE,77,12.2,11,f,hTau,4,Y,-1,,,,,,-233,3,31,26.3550963,2.9264579,28.95674567,3.824165667
-232,Mercury,SE,79,9,9,l,thOph,29,,,,N,,,,-232,12,9,231.9929771,2.0942657,230.3743977,-1.536495667
-230,Mercury,SE,81,1,29,f,gGem,10,Y,3.5,,N,,,T_D?,-230,5,15,67.8700928,2.1224457,68.10992,-6.993084583
-225,Mercury,SE,86,4,26,l,aLeo,18,Y,,-1,N,,,,-225,8,13,118.2149424,-0.084643,119.0430115,0.367395833
-209,Mercury,SE,102,2,9,f,hGem,8,Y,1.83,,N,,,,-209,5,3,60.763351,2.3011507,62.72819225,-1.180295333
-209,Mercury,SE,102,2,10,f,hGem,8,,,,,,,,-209,5,4,62.0779834,2.2599054,62.72819225,-1.180295333
-209,Mercury,SE,102,2,11,f,mGem,9,Y,1.67,,N,,,,-209,5,5,63.3389205,2.2054631,64.55685667,-1.046480583
-209,Mercury,SE,102,2,14,f,gGem,10,,,,N,,,1 cub? 8 fing? above,-209,5,8,66.791107,1.9631814,68.400546,-6.990651208
-209,Mercury,SE,102,2,16,f,gGem,10,Y,1.5,,,,,bad cubits?,-209,5,10,68.8068682,1.7363579,68.400546,-6.990651208
-198,Mercury,SE,113,4,2,f,eLeo,17,Y,-5,,N,,,,-198,6,22,112.5668248,-0.9736907,110.1359306,9.544867917
-197,Mercury,SE,114,7,25,l,aLib,24,Y,0.5,,N,,,,-197,10,31,195.3196666,2.5175229,194.5502708,0.626136625
-197,Mercury,SE,114,7,29,l,bLib,25,Y,-3,,N,,,,-197,11,4,198.683702,2.4156405,198.854782,8.743490208
-197,Mercury,SE,114,8,11,l,bSco,27,,,,,,,,-197,11,15,212.6666276,1.3748122,212.6658052,1.279013417
-197,Mercury,SE,114,8,16,l,aSco,28,Y,3,,N,,,,-197,11,20,219.9304466,0.7761593,219.2321423,-4.282442958
-190,Mercury,SE,121,2,17,f,gGem,10,Y,3.5,,N,,,,-190,5,10,65.8728398,2.212981,68.66349333,-6.988449583
-190,Mercury,SE,121,2,27,f,aGem,11,Y,-1,,,,,bad cubits?,-190,5,20,79.5670016,1.5483111,79.77898125,9.824044583
-190,Mercury,SE,121,3,2,f,bGem,12,,,,N,,,,-190,5,25,84.5390148,0.7897243,83.12941333,6.512728333
-185,Mercury,SE,126,9,5,l,aSco,28,Y,3,,N,,,text: aTau,-185,11,26,219.7701997,2.0422002,219.3981448,-4.283981458
-183,Mercury,SE,128,2,1,f,mGem,9,,,,N,,,,-183,5,7,65.2860622,2.2248165,64.91713,-1.043744083
-183,Mercury,SE,128,2,3,f,gGem,10,,,,N,,,,-183,5,9,67.9652675,2.1189905,68.76036867,-6.987638458
-182,Mercury,SE,129,1,28,f,bTau,6,,,,,,,T_D?,-182,4,23,51.3783751,2.4758833,52.23633808,5.204847083
-182,Mercury,SE,129,11,9,l,bCap,30,Y,-2,,N,,,,-181,1,24,275.1722078,0.778996,273.7096168,4.827081
-170,Mercury,SE,141,7,25,l,bLib,25,,,,,,,,-170,11,1,199.1963725,1.7984156,199.2281954,8.740627083
-168,Mercury,SE,143,6,11,l,gVir,22,Y,-1,-8,N,,,,-168,9,25,163.2746754,2.0562788,159.987716,2.840331333
-164,Mercury,SE,147,8,1,l,aLib,24,Y,1,,N,,,,-164,10,30,194.9773266,2.4872022,195.0059912,0.6224145
-163,Mercury,SE,148,2,1,f,bTau,6,Y,-1.5,,,,,,-163,4,25,49.0681915,2.1463374,52.49930838,5.206418542
-163,Mercury,SE,148,2,3,f,zTau,7,,,,N,,,,-163,4,27,52.4834942,2.2613605,54.71142996,-2.469878792
-163,Mercury,SE,148,2,9,f,hGem,8,,,,N,,,,-163,5,3,61.5331667,2.297133,63.36482075,-1.174100667
-163,Mercury,SE,148,2,11,f,mGem,9,Y,1.67,,N,,,,-163,5,5,64.1350773,2.2041856,65.19426333,-1.041639083
-163,Mercury,SE,148,2,15,f,gGem,10,Y,4.5,,N,,,,-163,5,9,68.6818801,1.8610054,69.03715533,-6.985320958
-156,Mercury,SE,155,1,19,f,zTau,7,Y,1.5,,,,,,-156,4,26,54.777944,2.4176112,54.80831783,-2.468987167
-156,Mercury,SE,155,1,26,f,hGem,8,Y,1,4,N,,,T_D?,-156,5,3,62.5455608,1.9634452,63.461699,-1.173158
-156,Mercury,SE,155,1,28,f,mGem,9,,,,,,,T_D?,-156,5,5,64.2070321,1.7078707,65.29126,-1.040902333
-144,Mercury,SE,167,8,15,l,bLib,25,Y,-3,,N,,,,-144,11,3,200.4630512,1.9908095,199.5877787,8.73787
-141,Mercury,SE,170,11,25,f,bAri,2,,,,,,,,-140,3,8,4.1015153,2.1800869,4.221179167,8.410050833
-140,Mercury,SE,171,9,9,l,thOph,29,,,,N,,,,-140,12,11,234.5915929,1.9952795,231.6473825,-1.549134167
